image_name, image_url, xmin, xmax, ymin, ymax
1LfHrunh3Bw1vPyZGa1YBA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1LfHrunh3Bw1vPyZGa1YBA_zoom_5___1_7.jpg,244,311,220,304
1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_1.jpg,33,92,340,403
-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_10.jpg,555,572,307,330
-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-kxwAKJR3gCbGKYtVDARIQ_zoom_5___1_10.jpg,555,573,289,307
0eg_8vXYh_Vtp-is8dKUxg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0eg_8vXYh_Vtp-is8dKUxg_zoom_5___1_8.jpg,253,385,198,336
0eg_8vXYh_Vtp-is8dKUxg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0eg_8vXYh_Vtp-is8dKUxg_zoom_5___1_8.jpg,216,359,316,484
0NfLtoV4QU7WWf7vZg1_tg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0NfLtoV4QU7WWf7vZg1_tg_zoom_5___1_8.jpg,307,361,163,248
0NfLtoV4QU7WWf7vZg1_tg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0NfLtoV4QU7WWf7vZg1_tg_zoom_5___1_8.jpg,308,377,255,357
0-afYYuRFAq0i4SzTIubHA_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0-afYYuRFAq0i4SzTIubHA_zoom_5___1_9.jpg,245,332,393,482
-XDKd_cYATijt7Ii0ZdLOw_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-XDKd_cYATijt7Ii0ZdLOw_zoom_5___1_11.jpg,751,818,164,260
-XDKd_cYATijt7Ii0ZdLOw_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-XDKd_cYATijt7Ii0ZdLOw_zoom_5___1_11.jpg,741,818,262,371
-HTwhztV65JgABtbG8DppQ_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-HTwhztV65JgABtbG8DppQ_zoom_5___1_4.jpg,750,809,258,354
0IwBL_dj19uL0pLeiVfX7g_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0IwBL_dj19uL0pLeiVfX7g_zoom_5___1_1.jpg,622,684,499,572
1AuXDFsjwm7Ti1Zxlf6mKQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1AuXDFsjwm7Ti1Zxlf6mKQ_zoom_5___1_7.jpg,422,473,309,365
-Un--B4Isql6yKbIQMG60A_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-Un--B4Isql6yKbIQMG60A_zoom_5___1_4.jpg,798,891,147,254
-Un--B4Isql6yKbIQMG60A_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-Un--B4Isql6yKbIQMG60A_zoom_5___1_4.jpg,809,903,260,394
1JEUcXP4RWMOnlqt5xm5WQ_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1JEUcXP4RWMOnlqt5xm5WQ_zoom_5___1_5.jpg,539,722,142,387
-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_0.jpg,629,670,335,378
0PJJajwBNdsF7Mr5Yh1wOw_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0PJJajwBNdsF7Mr5Yh1wOw_zoom_5___1_6.jpg,152,185,254,284
1K894nRwaijSvPwAB4gF1g_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1K894nRwaijSvPwAB4gF1g_zoom_5___1_2.jpg,475,536,590,734
1K894nRwaijSvPwAB4gF1g_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1K894nRwaijSvPwAB4gF1g_zoom_5___1_2.jpg,463,526,728,910
-5O-xYcRqD3bvEP9VSYG4w_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-5O-xYcRqD3bvEP9VSYG4w_zoom_5___1_7.jpg,551,632,200,290
-5O-xYcRqD3bvEP9VSYG4w_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-5O-xYcRqD3bvEP9VSYG4w_zoom_5___1_7.jpg,548,635,284,382
-We4GxlFDRoj3hqBsV-h0g_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-We4GxlFDRoj3hqBsV-h0g_zoom_5___1_12.jpg,58,90,295,330
-6rJcgK6R4yd6M1dsr95Kg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-6rJcgK6R4yd6M1dsr95Kg_zoom_5___1_8.jpg,385,507,211,389
1LfHrunh3Bw1vPyZGa1YBA_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1LfHrunh3Bw1vPyZGa1YBA_zoom_5___1_5.jpg,973,1050,318,438
-8-QixqdFzHTfmAOF3HbTw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8-QixqdFzHTfmAOF3HbTw_zoom_5___1_0.jpg,593,636,322,366
0DL89Np4Mszjb3ZgDedpIQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0DL89Np4Mszjb3ZgDedpIQ_zoom_5___1_7.jpg,315,372,355,413
-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_0.jpg,695,725,270,312
-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_0.jpg,694,727,233,268
0PJJajwBNdsF7Mr5Yh1wOw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0PJJajwBNdsF7Mr5Yh1wOw_zoom_5___1_7.jpg,427,510,228,319
0cgYh0zmo6LLJvT4S6OMoA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0cgYh0zmo6LLJvT4S6OMoA_zoom_5___1_1.jpg,811,868,475,553
0cgYh0zmo6LLJvT4S6OMoA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0cgYh0zmo6LLJvT4S6OMoA_zoom_5___1_1.jpg,819,871,551,641
0cgYh0zmo6LLJvT4S6OMoA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0cgYh0zmo6LLJvT4S6OMoA_zoom_5___1_1.jpg,799,871,377,461
01Mm7DAxAgZDATYFFAurXg_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/01Mm7DAxAgZDATYFFAurXg_zoom_5___1_10.jpg,431,456,253,281
-4dv2eL-pqK3lqRo_eL5fQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-4dv2eL-pqK3lqRo_eL5fQ_zoom_5___1_0.jpg,948,998,295,364
-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_8.jpg,929,976,297,350
-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_8.jpg,928,975,349,409
-Wqb2bZqhSWqRxKY15iHMA_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-Wqb2bZqhSWqRxKY15iHMA_zoom_5___1_4.jpg,507,582,246,430
0jx-oCADZI-eqMdvXgKFFQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0jx-oCADZI-eqMdvXgKFFQ_zoom_5___1_8.jpg,229,342,122,262
-ljKZDevwJSGJh_zVAlz2g_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ljKZDevwJSGJh_zVAlz2g_zoom_5___1_1.jpg,0,47,286,352
-ljKZDevwJSGJh_zVAlz2g_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ljKZDevwJSGJh_zVAlz2g_zoom_5___1_1.jpg,0,37,349,425
-2nBDcxPR-177hwOb8-wfw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-2nBDcxPR-177hwOb8-wfw_zoom_5___1_9.jpg,94,126,299,335
-2nBDcxPR-177hwOb8-wfw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-2nBDcxPR-177hwOb8-wfw_zoom_5___1_9.jpg,93,127,332,375
-COWERG03CbFZNStha8VAg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-COWERG03CbFZNStha8VAg_zoom_5___1_7.jpg,529,611,216,290
-COWERG03CbFZNStha8VAg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-COWERG03CbFZNStha8VAg_zoom_5___1_7.jpg,512,561,285,384
0PJJajwBNdsF7Mr5Yh1wOw_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0PJJajwBNdsF7Mr5Yh1wOw_zoom_5___1_3.jpg,57,92,347,391
0PJJajwBNdsF7Mr5Yh1wOw_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0PJJajwBNdsF7Mr5Yh1wOw_zoom_5___1_3.jpg,56,92,315,350
-HcfOpo_lxXUDIp7GI3L5w_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-HcfOpo_lxXUDIp7GI3L5w_zoom_5___1_6.jpg,199,244,221,262
06Q8jZu8vYaSZXn2ud6lUA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/06Q8jZu8vYaSZXn2ud6lUA_zoom_5___1_0.jpg,884,949,305,384
06Q8jZu8vYaSZXn2ud6lUA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/06Q8jZu8vYaSZXn2ud6lUA_zoom_5___1_0.jpg,886,949,247,309
09YE8RA3Z7sK_sHnoNJgkA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/09YE8RA3Z7sK_sHnoNJgkA_zoom_5___1_0.jpg,868,929,349,409
09YE8RA3Z7sK_sHnoNJgkA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/09YE8RA3Z7sK_sHnoNJgkA_zoom_5___1_0.jpg,874,935,406,481
0uIx5Cy_wz0NyX0-4hC4yg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0uIx5Cy_wz0NyX0-4hC4yg_zoom_5___1_7.jpg,297,419,339,509
-eZmcNtrZG8CzxA4e0RoAQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-eZmcNtrZG8CzxA4e0RoAQ_zoom_5___1_7.jpg,763,864,369,474
-eZmcNtrZG8CzxA4e0RoAQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-eZmcNtrZG8CzxA4e0RoAQ_zoom_5___1_7.jpg,761,856,472,594
1N-l9QF1xAllwjQaKOtSHw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1N-l9QF1xAllwjQaKOtSHw_zoom_5___1_1.jpg,413,441,376,481
07xRH-uAmwDzv8bkCm5VjA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/07xRH-uAmwDzv8bkCm5VjA_zoom_5___1_7.jpg,266,317,222,282
07xRH-uAmwDzv8bkCm5VjA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/07xRH-uAmwDzv8bkCm5VjA_zoom_5___1_7.jpg,253,313,274,341
-idTk6LNrC-o4bw_P6E_Ug_zoom_5___0_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-idTk6LNrC-o4bw_P6E_Ug_zoom_5___0_8.jpg,256,445,295,579
-idTk6LNrC-o4bw_P6E_Ug_zoom_5___0_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-idTk6LNrC-o4bw_P6E_Ug_zoom_5___0_8.jpg,278,480,536,869
-LS63pT0ktcfQa9b7_52-w_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-LS63pT0ktcfQa9b7_52-w_zoom_5___1_7.jpg,403,472,225,297
-LS63pT0ktcfQa9b7_52-w_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-LS63pT0ktcfQa9b7_52-w_zoom_5___1_7.jpg,402,469,295,385
068LrRHFtKMitTLRPR4hQg_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/068LrRHFtKMitTLRPR4hQg_zoom_5___1_11.jpg,545,615,251,350
068LrRHFtKMitTLRPR4hQg_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/068LrRHFtKMitTLRPR4hQg_zoom_5___1_11.jpg,545,613,347,469
0cd8aPkdZBz0RIX6-X82cw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0cd8aPkdZBz0RIX6-X82cw_zoom_5___1_0.jpg,803,854,356,413
-LKQP6q-XVehXxm_cfoBlg_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-LKQP6q-XVehXxm_cfoBlg_zoom_5___1_6.jpg,863,879,248,265
-LKQP6q-XVehXxm_cfoBlg_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-LKQP6q-XVehXxm_cfoBlg_zoom_5___1_6.jpg,862,879,266,287
1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_7.jpg,838,949,3,146
1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1HObpCq_kx9vs5W4uZK6vw_zoom_5___1_7.jpg,840,959,140,298
0IllIIBy1V217wcF_BEiOw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0IllIIBy1V217wcF_BEiOw_zoom_5___1_1.jpg,393,454,266,345
-Tld9LhESA0yPD5VF3WuBQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-Tld9LhESA0yPD5VF3WuBQ_zoom_5___1_8.jpg,223,279,275,366
-ljKZDevwJSGJh_zVAlz2g_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ljKZDevwJSGJh_zVAlz2g_zoom_5___1_0.jpg,984,1046,285,354
-ljKZDevwJSGJh_zVAlz2g_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ljKZDevwJSGJh_zVAlz2g_zoom_5___1_0.jpg,971,1037,340,424
-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_9.jpg,570,597,294,321
-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_9.jpg,570,597,319,348
1N-l9QF1xAllwjQaKOtSHw_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1N-l9QF1xAllwjQaKOtSHw_zoom_5___1_10.jpg,518,578,441,507
-HTwhztV65JgABtbG8DppQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-HTwhztV65JgABtbG8DppQ_zoom_5___1_0.jpg,860,883,256,313
0qyEIO-Zin0oAVz5KRy5YQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0qyEIO-Zin0oAVz5KRy5YQ_zoom_5___1_0.jpg,491,548,457,526
0qyEIO-Zin0oAVz5KRy5YQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0qyEIO-Zin0oAVz5KRy5YQ_zoom_5___1_0.jpg,957,1008,469,533
-FNzHdfCpixxBTB_UIhCEw_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-FNzHdfCpixxBTB_UIhCEw_zoom_5___1_8.jpg,613,777,120,504
-BMmx-XFW8bqKsIDr2N33Q_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-BMmx-XFW8bqKsIDr2N33Q_zoom_5___1_9.jpg,123,172,23,195
-BMmx-XFW8bqKsIDr2N33Q_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-BMmx-XFW8bqKsIDr2N33Q_zoom_5___1_9.jpg,130,190,190,403
-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_12.jpg,534,594,362,422
0xSfIHsbNXSg0OsAPLSNfw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0xSfIHsbNXSg0OsAPLSNfw_zoom_5___1_1.jpg,176,223,297,353
0xSfIHsbNXSg0OsAPLSNfw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0xSfIHsbNXSg0OsAPLSNfw_zoom_5___1_1.jpg,172,228,366,431
1ICEzlafLBxtEuXdEsqwbg_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1ICEzlafLBxtEuXdEsqwbg_zoom_5___1_2.jpg,275,363,338,475
-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_6.jpg,56,101,252,298
-RtdXf0YcVRf0IBP6gIMNg_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-RtdXf0YcVRf0IBP6gIMNg_zoom_5___1_12.jpg,537,597,269,328
-RtdXf0YcVRf0IBP6gIMNg_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-RtdXf0YcVRf0IBP6gIMNg_zoom_5___1_12.jpg,532,594,325,393
-UNwGIi16BLjKjA89b_MSA_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-UNwGIi16BLjKjA89b_MSA_zoom_5___1_10.jpg,743,838,22,230
-UNwGIi16BLjKjA89b_MSA_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-UNwGIi16BLjKjA89b_MSA_zoom_5___1_10.jpg,757,840,236,485
-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_7.jpg,899,980,161,271
-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_7.jpg,892,981,267,394
-8-QixqdFzHTfmAOF3HbTw_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8-QixqdFzHTfmAOF3HbTw_zoom_5___1_6.jpg,848,874,309,332
-8-QixqdFzHTfmAOF3HbTw_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8-QixqdFzHTfmAOF3HbTw_zoom_5___1_6.jpg,389,410,300,321
0J1GdoNSwxjgqdW7I5VWDQ_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0J1GdoNSwxjgqdW7I5VWDQ_zoom_5___1_12.jpg,456,524,288,364
-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_6.jpg,173,201,395,422
-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_6.jpg,172,200,421,456
-eZmcNtrZG8CzxA4e0RoAQ_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-eZmcNtrZG8CzxA4e0RoAQ_zoom_5___1_5.jpg,883,950,274,349
-eZmcNtrZG8CzxA4e0RoAQ_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-eZmcNtrZG8CzxA4e0RoAQ_zoom_5___1_5.jpg,880,946,209,276
-M71vGGOkeyvDFI4V3ggRQ_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-M71vGGOkeyvDFI4V3ggRQ_zoom_5___1_4.jpg,761,853,204,309
-M71vGGOkeyvDFI4V3ggRQ_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-M71vGGOkeyvDFI4V3ggRQ_zoom_5___1_4.jpg,761,859,306,433
-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_10.jpg,408,434,289,314
-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wrwLOkG7ZkIfLamHJmlMw_zoom_5___1_10.jpg,409,433,314,342
-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_7.jpg,665,726,310,384
-Wqb2bZqhSWqRxKY15iHMA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-Wqb2bZqhSWqRxKY15iHMA_zoom_5___1_6.jpg,428,459,316,346
00El8F078nVzOCZrhYWnzg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/00El8F078nVzOCZrhYWnzg_zoom_5___1_7.jpg,601,630,189,221
00El8F078nVzOCZrhYWnzg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/00El8F078nVzOCZrhYWnzg_zoom_5___1_7.jpg,601,630,162,190
0s-yIPxnAUeKYtBeigjxXA_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0s-yIPxnAUeKYtBeigjxXA_zoom_5___1_11.jpg,357,473,116,279
0s-yIPxnAUeKYtBeigjxXA_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0s-yIPxnAUeKYtBeigjxXA_zoom_5___1_11.jpg,332,470,296,493
